Year,Number,Name,Purpose,Address,Landcat,Area,Cd,Cu,As,Hg,Pb,Cr_six,Zn,Ni,F,Organicp,PCBS,CN,Penole,Benzen,Toluen, Ethylbenzene,Xylene,TPH,TCE,PCE,Benzoapyrene,pH,XX,YY,X,Y
2018,UTNA②NA84,덕산도립공원,배경농도지점(사람활동),전북특별자치도 군산시 내초동 179-6,종교용지,12909,0.1,4.3,4.81,0.04,22.1,0,60.4,7.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,126.611,35.961,919810.688,1774183.575
2018,UNNA③NA230,예산발연,오염영향지점(도로),전북특별자치도 고창군 고창읍 월산리 413,답,3524,0,11.8,3.08,0.04,18.9,1.2,69,17.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126.729,35.42,929975.376,1714043.587
2018,UNNA③NA231,예산주교,오염영향지점(도로),전북특별자치도 익산시 석탄동 149-2,답,1607,0.23,19.5,10.17,0.07,19.6,1.7,77.8,26,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.964,35.912,951593.344,1768521.029
2018,UKNA③NA244,차동휴게소,오염영향지점(도로),전북특별자치도 익산시 춘포면 창평리 632-6,대지(주거),2552,0,27.6,2.69,0.01,21.3,0.7,100.5,32.7,127,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,127.028,35.961,957445.836,1773961.603
2018,UONA①NA43,안면도휴양림,배경농도지점(자연),충청남도 홍성군 홍북읍 상하리 104-57,임야,263781,0.2,9.1,7.17,0.05,13.1,0,36.1,8.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,126.657,36.645,924634.156,1849999.673
2018,UONA①NA68,태안산후,배경농도지점(자연),충청남도 태안군 태안읍 동문리 92-1,임야,3764,0,18.6,0,0.01,8.1,0,78,16.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,126.308,36.748,893579.197,1861768.757
2018,UONA①NA69,태안평천,배경농도지점(자연),충청남도 부여군 외산면 만수리 산 10-5,임야,5179,0,3.2,3.69,0.04,18.7,1,47.1,10.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,126.692,36.315,927422.566,1813362.179
2018,UKNA②NA157,태안청솔,배경농도지점(사람활동),충청남도 당진시 합덕읍 운산리 3-8,대지,37663,0,19.5,0,0.01,11.2,0.6,56.6,23.2,251,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,126.78,36.805,935736.57,1867644.564
2018,UANA②NA211,태안초등,배경농도지점(사람활동),전북특별자치도 고창군 무장면 교흥리 156-2,학교용지,24168,0,4.9,2.19,0.06,17.6,0,54,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,126.569,35.425,915466.371,1714715.965
2018,UANA②NA212,안면초등,배경농도지점(사람활동),전북특별자치도 군산시 옥서면 옥봉리 1768-1,학교용지,19660,0,4.7,0,0,6.1,0,20.2,4.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,126.633,35.927,921820.512,1770340.005
2018,UANA②NA216,참나교육원,배경농도지점(사람활동),충청남도 홍성군 홍성읍 소향리 산 31-4,학교용지,668,0.16,16.8,3.36,0.01,14.5,0,107.1,16.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,126.648,36.619,923803.444,1847081.644
2018,UNNA③NA235,태안청산,오염영향지점(도로),충청남도 청양군 청양읍 읍내리 306,답,2158,0,20,3.89,0.02,19.4,1.5,61.7,27.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,126.8,36.447,937233.716,1827942.413
2018,XONA①NA13,군산개사,배경농도지점(자연),전북특별자치도 익산시 낭산면 낭산리 909-2,임야,2678,0.46,27,27.07,0.02,20,0,31.8,13.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,127.026,36.059,957275.971,1784821.747
2018,XONA①NA14,군산나운,배경농도지점(자연),전북특별자치도 익산시 마동 260-2,임야,32727,0.14,40.2,13.11,0.01,16.5,0,63.1,18.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,126.959,35.94,951228.679,1771627.594
2018,XONA①NA15,군산선제,배경농도지점(자연),충청남도 당진시 읍내동 168-4,임야,793,0.12,15.2,2.89,0.03,13.3,0,45.7,9.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,126.633,36.892,922725.505,1877409.358
2018,XONA①NA16,군산보석,배경농도지점(자연),전북특별자치도 부안군 상서면 고잔리 523-1,임야,4661,0,14.7,3.18,0.02,22.7,0,37.1,10.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,126.692,35.696,926901.854,1744671.75
2018,XANA②NA99,대야초교,배경농도지점(사람활동),전북특별자치도 김제시 검산동 산 62-1,학교용지,22928,0,16.6,17.81,0.1,10.6,0,48.2,11.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,126.901,35.815,945888.759,1757788.173
2018,XONA②NA42,군산월명공원,배경농도지점(사람활동),전북특별자치도 군산시 금동 26-2,임야,835751,0.41,64.3,11.37,0.04,58,0,122.2,23.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,126.708,35.989,928653.069,1777255.233
2018,XNNA②NA48,군산증석,배경농도지점(사람활동),충청남도 예산군 신양면 차동리 42-4,답,4000,0.14,9.3,3.48,0.04,12.4,0,29.3,8.1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126.926,36.589,948687.182,1843602.273
2018,XNNA②NA62,군산옥봉,배경농도지점(사람활동),전북특별자치도 김제시 신풍동 613-3,답,4029,0.19,14,4.82,0.03,16.4,0,37.1,8.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,126.9,35.8,945826.99,1756071.916
2018,XUNA②NA73,군산28호공원,배경농도지점(사람활동),충청남도 서천군 서천읍 군사리 129,공원,43970,0.48,19.4,23.88,0.04,54.6,0,79.2,18.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,126.7,36.072,927949.501,1786459.607
2018,XKNA②NA78,군산조촌동,배경농도지점(사람활동),충청남도 부여군 부여읍 군수리 126-5,대지(주거),2086,0.38,45.9,4.31,0.03,35.2,0,125,17.2,212,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,126.909,36.272,946897.404,1808470.869
2018,XKNA②NA79,군산금동,배경농도지점(사람활동),전라남도 목포시 상동 1014-1,대지(주거),3678,0,14.6,1.83,0,7.7,0,35.6,4.2,293,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,126.427,34.801,901818.312,1645673.86
2018,XGNA②NA88,군산운동장1,배경농도지점(사람활동),전북특별자치도 익산시 금마면 신용리 산 183-1,체육용지,48508,0.11,24.8,5.66,0.03,16,0,50.9,10.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,127.039,36.008,958436.065,1779080.849
2018,XANA②NA97,군산중앙초등,배경농도지점(사람활동),충청남도 예산군 예산읍 발연리 322,학교용지,9720,0.17,8.1,9,0.03,11.3,0,45.3,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,126.829,36.699,940038.075,1855895.965
2018,XANA②NA98,군산신풍초등,배경농도지점(사람활동),충청남도 예산군 신양면 신양리 891-8,학교용지,19665,0.13,8.9,2.89,0.01,7.9,0,35.7,6.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,126.865,36.601,943216.936,1845004.17
2018,XNNA④NA180,군산역,오염영향지점(철도),충청남도 부여군 은산면 은산리 1,답,2383,0,2.3,0,0,5.4,0,39,1.1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,126.856,36.302,942221.277,1811863.508
2018,XNNA⑤NA154,군산지방1,오염영향지점(산업단지),전북특별자치도 익산시 팔봉동 882,답,4413,0.22,29.9,12.93,0.09,32.6,0,58.5,13.1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.013,35.958,956051.216,1773611.279
2018,XNNA⑤NA155,군산지방2,오염영향지점(산업단지),전북특별자치도 김제시 백구면 백구리 506-1,답,3355,0.22,21.2,9.89,0.13,22.6,0,51.9,11.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,126.951,35.904,950449.473,1767595.637
2018,XNNA⑤NA156,군산산단2,오염영향지점(산업단지),전라남도 나주시 남평읍 동사리 165,답,4370,0,23.7,6.11,0.05,17.3,0,55.2,12.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,126.847,35.045,940427.622,1672394.765
2018,XNNA⑤NA157,군산산단3,오염영향지점(산업단지),전북특별자치도 완주군 봉동읍 장기리 357,답,4889,0.18,10.5,9.43,0.08,19.4,0,29.5,6.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,127.163,35.939,969638.946,1771388.045
2018,XPNA⑤NA166,군산산단1,오염영향지점(산업단지),전북특별자치도 군산시 회현면 증석리 370-11,공장용지,53128,0,5.3,2.5,0.01,11.9,0,37.9,8,57,NA,0,0,0,0,0,0,0,0,0,0,NA,5.9,126.788,35.916,935805.24,1769032.337
2018,XONA①NA10,익산용순,배경농도지점(자연),전북특별자치도 완주군 봉동읍 용암리 882-2,임야,8926,0.14,19.3,4.08,0.02,12.3,0,88.4,6.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,127.143,35.946,967762.759,1772151.263
2018,XONA①NA23,익산서고도,배경농도지점(자연),충청남도 홍성군 광천읍 광천리 157,임야,883,0.15,9.8,3.27,0.03,15.3,0,52,4.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,126.629,36.506,922023.564,1834623.03
2018,XONA①NA24,익산신용,배경농도지점(자연),전북특별자치도 익산시 금마면 동고도리 565,임야,1198,0,6.5,4,0.02,12,0,38.3,7.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,127.056,35.994,959987.75,1777601.833
2018,XONA①NA25,익산용화,배경농도지점(자연),충청남도 청양군 청양읍 적누리 215-19,임야,92653,0,12.2,0,0.02,14.5,0,66.6,14.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,126.797,36.421,937018.942,1825035.621
2018,XANA②NA112,원광정보예고,배경농도지점(사람활동),전라남도 나주시 송월동 1,학교용지,40912,0,2.7,2.21,0.01,10.2,0,38.6,1.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,126.72,35.023,928827.079,1670002.994
2018,XANA②NA113,익산고교,배경농도지점(사람활동),전북특별자치도 군산시 개사동 1,학교용지,33800,0,5.1,2.67,0.02,17.8,0,37.6,4.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,126.681,35.936,926114.941,1771322.767
2018,XNNA②NA53,익산덕실,배경농도지점(사람활동),전북특별자치도 익산시 목천동 715-45,답,4000,0.23,15.9,7.34,0.07,21.6,0,58.9,14.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,126.914,35.923,947141.587,1769768.516
2018,XNNA②NA54,익산낭산,배경농도지점(사람활동),전북특별자치도 군산시 대야면 산월리 448,답,2925,0.14,10.2,7.28,0.02,15.9,0,37.2,11.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,126.819,35.948,938566.883,1772613.241
2018,XKNA②NA82,익산동산동,배경농도지점(사람활동),충청남도 청양군 정산면 마치리 523-5,대지,524,0.15,28,3.4,0.03,26.6,0,131.9,3.7,141,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,126.892,36.436,945464.576,1826631.359
2018,XKNA②NA83,익산어양,배경농도지점(사람활동),전북특별자치도 완주군 소양면 대흥리 10,대지,1028,0,3.8,2.28,0.02,14.3,0,45.9,3,39,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.258,35.912,978192.766,1768362.194
2018,XGNA②NA87,익산배산공원,배경농도지점(사람활동),전북특별자치도 고창군 아산면 용계리 373-1,체육용지,21933,0,5.7,3.61,0.02,14.3,0,44,5.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,126.628,35.463,920891.766,1718921.095
2018,XGNA②NA90,익산컨트리,배경농도지점(사람활동),전라남도 강진군 강진읍 교촌리 550,체육용지,1002,0,5.2,2.13,0.02,9.1,0,53.7,1.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,126.776,34.643,933630.856,1627882.086
2018,XGNA②NA91,익산운동장,배경농도지점(사람활동),전북특별자치도 완주군 삼례읍 후정리 41-2,체육용지,47359,0,3.1,2.11,0.01,6.4,0,21.5,3.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.069,35.909,961066.239,1768158.708
2018,XANA②NA110,익산이리초등,배경농도지점(사람활동),전북특별자치도 익산시 금마면 서고도리 179-21,학교용지,36615,0,2,0,0,12.6,0,39.8,0.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,127.044,35.993,958907.243,1777479.485
2018,XANA②NA111,익산팔봉초등,배경농도지점(사람활동),충청남도 논산시 채운면 삼거리 119-7,학교용지,18599,0,3.2,0,0,5.5,0,51.8,1.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,127.046,36.152,959148.81,1795130.815
2018,XNNA③NA129,익산2,오염영향지점(도로),전북특별자치도 부안군 진서면 석포리 산 82-6,답,4000,0.18,20.2,6.42,0.05,20.6,0,83.2,12.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,126.59,35.614,917572.551,1735672.9
2018,XSNA③NA142,원정리전,오염영향지점(도로),충청남도 태안군 태안읍 산후리 산 160,전,281,0,13.7,2.53,0.01,9.3,0,66.9,3.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,126.299,36.784,892808.23,1865738.364
2018,XCNA③NA144,전군도로2,오염영향지점(도로),전북특별자치도 익산시 석암동 595-4,도로,198,0,8.9,0,0.02,8.4,0,68.8,1.7,200,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,7,127.013,35.948,956100.307,1772487.292
2018,XCNA③NA177,여산휴게소,오염영향지점(도로),충청남도 예산군 신양면 죽천리 19,도로,6972,0.12,16.5,2.54,0.02,9.2,0,46.8,10,71,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,7.1,126.856,36.6,942420.236,1844921.727
2018,XNNA④NA148,익산모현철도,오염영향지점(철도),전라남도 해남군 마산면 화내리 1041-1,답,1588,0,11.5,4.49,0.02,16.8,0,55.3,8.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,126.567,34.619,914491.385,1625325.409
2018,XNNA⑤NA160,익산산단2,오염영향지점(산업단지),충청남도 예산군 덕산면 사천리 산 51-1,답,1073,0,9.7,4.49,0.02,17.8,0,28,5.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,126.621,36.65,921419.696,1850541.327
2018,XSNA⑤NA163,익산산단1,오염영향지점(산업단지),전북특별자치도 김제시 금구면 금구리 697,전,1412,0,6,3.51,0.01,13.1,0,41,9.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,127.006,35.78,955329.418,1753821.63
2018,XPNA⑤NA167,익산산단3,오염영향지점(산업단지),전북특별자치도 군산시 소룡동 1588-2,공장용지,61673,0,5.9,2.28,0.01,12.7,0,55.3,2.8,88,NA,0,0,0,0,0,0,0,0,0,0,NA,9,126.573,35.968,916396.828,1774937.804
2018,XANA⑦NA175,마한초등,타매체연계지점(지하수수질),전북특별자치도 군산시 산북동 1980,학교용지,15285.6,0,2,2.18,0.02,5.2,0,43.7,1.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,126.644,35.97,922780.599,1775099.396
2018,XONA①NA02,김제금산,배경농도지점(자연),전북특별자치도 고창군 고창읍 읍내리 951,임야,5657,0.26,27.5,3.45,0.1,18.3,0,51.8,4.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,126.689,35.439,926390.653,1716225.328
2018,XONA①NA17,김제죽산,배경농도지점(자연),전라남도 목포시 죽교동 324,임야,618,0,4,3.38,0.02,15.9,0,17,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,126.377,34.79,897254.39,1644510.536
2018,XONA②NA45,김제운동장,배경농도지점(사람활동),전북특별자치도 고창군 해리면 안산리 404-2,임야,33939,0,5.2,1.67,0.01,9.1,0,42.8,3.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,126.529,35.471,911933.349,1719933.121
2018,XNNA②NA49,김제죽산,배경농도지점(사람활동),충청남도 당진시 정미면 천의리 산 143-2,답,3813,0.1,7.8,1.86,0.05,10.5,0,24.5,6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.573,36.877,917357.668,1875809.323
2018,XNNA②NA50,김제백구,배경농도지점(사람활동),전라남도 무안군 청계면 도림리 228-27,답,3967,0.18,9.5,4.5,0.04,14.6,0,36,9.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.431,34.915,902385.761,1658352.127
2018,XUNA②NA74,김제검산,배경농도지점(사람활동),전북특별자치도 익산시 춘포면 신동리 698-1,공원,32161.9,0.19,13.8,7.44,0.07,32.2,0,53.3,5.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,127.016,35.951,956328.789,1772790.061
2018,XKNA②NA80,김제신풍동,배경농도지점(사람활동),전라남도 목포시 옥암동 1201,대지,3321,0,7.6,2.47,0.01,11.5,0,50,4.4,82,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,126.446,34.814,903588.842,1647128.505
2018,XANA②NA100,김제중앙초등,배경농도지점(사람활동),전북특별자치도 군산시 수송동 851,학교용지,16780,0,2.9,0,0,6,0,25.5,1.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,126.721,35.966,929734.653,1774588.775
2018,XNNA③NA176,호남김제2,오염영향지점(도로),전라남도 무안군 몽탄면 다산리 782,답,3355,0,18.4,7.5,0.02,18.3,0,48.1,13.8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,126.5,34.959,908714.981,1663167.271
2018,XSNA③NA141,김제회성,오염영향지점(도로),충청남도 태안군 원북면 청산리 641-11,전,1478,0,16.6,3.66,0.01,11.1,0,79.6,4.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126.262,36.803,889519.064,1867902.797
2018,XNNA④NA150,김제신풍,오염영향지점(철도),충청남도 태안군 태안읍 어은리 801-1,답,1937,0.36,38,7.71,0.06,21.7,0,47.7,10.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,126.314,36.797,894189.746,1867152.886
2018,XANA⑦NA174,김제동초등,타매체연계지점(지하수수질),전북특별자치도 완주군 봉동읍 구암리 89-4,학교용지,3051,0,1.3,3.61,0.02,3.9,0,29.9,1.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,127.114,35.948,965209.727,1772474.613
2018,XONA①NA08,완주봉산,배경농도지점(자연),전북특별자치도 김제시 신풍동 48-2,임야,67537,0,12.7,8.16,0.04,14.4,0,40.1,18.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,126.901,35.795,945877.643,1755547.034
2018,XONA①NA09,완주대흥,배경농도지점(자연),전북특별자치도 익산시 팔봉동 403-1,임야,2456,0.29,7.3,9.78,0.07,27.7,0,59.7,9.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,127.013,35.967,956083.008,1774595.186
2018,XSNA②NA65,완주항가,배경농도지점(사람활동),전라남도 목포시 옥암동 산 21-1,전,1101,0.31,20,12.2,0.05,13.4,0,73.5,9.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,126.441,34.817,903107.893,1647407.768
2018,XSNA②NA66,완주간중,배경농도지점(사람활동),전라남도 나주시 진포동 145-6,전,1630,0.33,24.4,14.98,0.02,14.8,0,73.8,15.4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.671,34.988,924310.299,1666263.612
2018,XSNA②NA67,완주구와,배경농도지점(사람활동),전북특별자치도 익산시 모현동2가 186,전,1462,0.11,9.7,3.58,0.02,10.4,0,42.4,7.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,126.94,35.96,949526.834,1773808.294
2018,XANA②NA107,완주봉동초등,배경농도지점(사람활동),전라남도 목포시 유달동 1-1,학교용지,10372,0,3.1,1.5,0,7,0,39.3,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,126.381,34.788,897614.081,1644312.946
2018,XANA②NA108,완주고교,배경농도지점(사람활동),충청남도 부여군 부여읍 쌍북리 670,학교용지,26136,0,3.4,2.8,0.05,8.1,0,44.6,2.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,126.916,36.287,947550.041,1810103.935
2018,XANA②NA109,삼례초교,배경농도지점(사람활동),전라남도 영광군 군서면 가사리 산 25-1,학교용지,258,0,2.5,0,0,4.2,0,50.4,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,126.495,35.25,908576.331,1695428.442
2018,XSNA③NA138,소양부귀간,오염영향지점(도로),전라남도 강진군 군동면 라천리 산 69-2,전,12942,0.24,24.9,4.17,0.03,18,0,111.1,9.8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,126.806,34.657,936410.226,1629389.481
2018,XNNA⑤NA159,완주산단2,오염영향지점(산업단지),전북특별자치도 익산시 왕궁면 용화리 산 33,답,1006,0,14.3,4.14,0.02,14.8,0,45.2,10.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,127.077,36.012,961894.487,1779587.11
2018,XNNA⑤NA181,완주산단1,오염영향지점(산업단지),전북특별자치도 김제시 요촌동 214-1,답,1463,0,17.6,8.33,0.04,16.5,0,46.5,12.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,126.89,35.802,944840.653,1756339.221
2018,XNNA⑤NA182,완주산단,오염영향지점(산업단지),전라남도 영광군 영광읍 녹사리 67-5,답,3512,0.1,19,7.12,0.01,19.9,0,98.5,17,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,126.497,35.268,908750.02,1697458.813
2018,XFNA⑥NA170,완주하리,타매체연계지점(하천주변토양),전북특별자치도 군산시 내흥동 599-3,하천부지,839126,0.15,18.6,9.04,0.04,22.3,0,57.7,10.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,126.76,35.991,933314.307,1777414.719
2018,XONA①NA01,고창선운산,배경농도지점(자연),전북특별자치도 군산시 나운동 835-1,임야,2888166,0,6,2.39,0.04,15.3,0,55.6,3.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,126.696,35.965,927479.885,1774503.238
2018,XTNA①NA38,고창삼인,배경농도지점(자연),전북특별자치도 고창군 아산면 삼인리 618,종교용지,846,0.16,3.5,2.88,0.05,20.5,0,25,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,126.564,35.481,915089.038,1720989.773
2018,XNNA②NA47,고창월산,배경농도지점(사람활동),전북특별자치도 부안군 보안면 우동리 835-8,답,516,0,5.4,1.83,0,14.9,0,36.4,1.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,126.644,35.621,922498.006,1736466.93
2018,XNNA②NA57,고창읍내,배경농도지점(사람활동),전라남도 나주시 산포면 내기리 938-16,답,3520,0.12,11,6.3,0.04,14.5,0,43.2,8.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,126.799,35.043,936080.698,1672231.833
2018,XKNA②NA77,고창읍내리,배경농도지점(사람활동),전라남도 해남군 옥천면 영춘리 산 59-1,대지,813,0.12,16.3,2.49,0.02,14.1,0,121.4,10.5,180,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,126.64,34.573,921134.373,1620166.172
2018,XANA②NA96,고창초등,배경농도지점(사람활동),전북특별자치도 김제시 검산동 1031,학교용지,11971,0.16,7.1,3.86,0.03,10.5,0,48,4.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,126.896,35.805,945433.206,1756704.25
2018,XONA③NA123,현대주유소,오염영향지점(도로),전라남도 나주시 남평읍 서산리 88-5,임야,1849,0,5,6.03,0.04,10.2,0,44.1,4.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,126.856,35.037,941240.503,1671482.419
2018,XNNA③NA124,고창,오염영향지점(도로),전북특별자치도 김제시 죽산면 죽산리 568-4,답,5459,0,6,3.56,0.02,13.8,0,38.2,6.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126.813,35.77,937890.207,1752823.709
2018,XSNA③NA139,고창교흥,오염영향지점(도로),충청남도 서천군 종천면 석촌리 315-4,전,1325,0,6.7,3.36,0.02,14.3,0,40.6,6.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.695,36.118,927578.827,1791531.648
2018,XSNA③NA178,고창안산,오염영향지점(도로),전라남도 해남군 해남읍 해리 449-1,전,535,0,7.6,2.23,0.01,12.6,0,51.2,6.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,126.607,34.574,918084.127,1620299.026
2018,XONA①NA06,부안내소사,배경농도지점(자연),경상북도 김천시 부곡동 1529,임야,13286,0.11,4.9,2.83,0.04,15.5,0,34.3,4.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,128.097,36.125,1053723.644,1792122.26
2018,XONA①NA07,부안석포,배경농도지점(자연),전북특별자치도 익산시 여산면 호산리 211-1,임야,1596,0,4.2,3.26,0.02,18,0,19.2,6.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,127.104,36.048,964288.261,1783564.811
2018,XONA①NA20,부안연곡,배경농도지점(자연),전북특별자치도 완주군 봉동읍 용암리 883-1,임야,58413,0,3.5,3.09,0.02,12.3,0,38.3,3.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,127.143,35.945,967791.979,1772074.129
